depa_nombre,muni_nombre,sede_nombre,direccion,telefono,email,naju_nombre,fecha_corte_REPS
BOGOTÁ D.C,BOGOTÁ,CENTRO DE INVESTIGACIÒN CLINICA DEL COUNTRY,CALLE 83 No. 16 A-43 PISO 1,5300470 - 5301270,jospina@cinicadelcountry.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,CLINICA DEL OCCIDENTE S.A.,AV DE LAS AMERICAS # 71 C 29,4254620 Ext. 150,calidad@clinicadeloccidente.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,GONZALO HERNANDO MENDEZ GONGORA,KR 21 22 32 SUR PISO 2 CS 206,3619499,mendez.g141@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,CLINICA FEDERMAN,CALLE 58 A # 37 10,3752720,yanirasolorza_35@yahoo.es,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,CENTRO MEDICO FEDERMAN CHAPINERO,Carrera 13 # 51 - 87,3752720,auditorageneralmasa@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,CARLOS NEFTALI TORRES MARTINEZ,AC 134 # 7B 83 CONS 418,6272688- 5200031 - 3153546360,catorres@unianes.edu.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,FUNDACION NEUMOLOGICA COLOMBIANA,KR 13 B # 161 85,7428900,NEUMOLOGIA@NEUMOLOGIA.ORG,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,ENTORNO & COMPAÑÍA LTDA,TV 59 # 106 12,2268155,entornoycia@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,NELSON PARDO OJEDA,KR 16 # 82 29 CS 502,6164746,NEPARDITO@HOTMAIL.COM,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,SANTIAGO RUEDA SAIZ,CL 93B # 13 30 OF 205,6214436,ruedaran@cable.net.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,CENDIATRA PRINCIPAL,CALLE 19 NO. 3-50 PISO 1202 Y 1203,2826817,CENDIATRA@CENDIATRA.COM,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,ASISTIR SALUD SAS CANDELARIA,Av CIUDAD DE VILLAVICENCIO # 45 D 14 SUR,2231145,gerenciageneral@asistirsalud.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,ASISTIR SALUD SAS FONTIBON,KR 99 # 20 C 61,2231145,gerenciageneral@asistirsalud.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,ASISTIR SALUD SAS ENGATIVA,CL 64 G # 90 A 40,2231145,gerenciageneral@asistirsalud.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,ASISTIR SALUD SAS QUIROGA,Avenida Caracas 31-19 Sur,2231145,gerenciageneral@asistirsalud.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,ORLANDO RODRIGUEZ RAMIREZ,KR 19A No. 82 - 85 CS. 519 - A,7953131 - 7953130 Ext. 5000 - 3002127230,rodriguezorlando1@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,JAVIER ALFONSO MEJIA JARAMILLO,KR 16 A 82 46 CS 511,3153348226,javieramejia@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,UBA COOMEVA EPS CALLE 161,CL 161 # 16 D 05,6781707 Ext. 121 - 122,luisaf_triana@coomeva.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,UBA COOMEVA EPS SUBA,AV. CALLE 145 Nº85-52,6859888 Ext. 123 - 121,luisaf_triana@coomeva.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,A&G SERVICIOS DE SALUD S.A.S,AV 127 No 71-96,6240457- 3133777687,aygniza@yahoo.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,IPS NORMANDIA,CL 51 No 72 17,3008961424-3005024559-3007071763,dcmorales@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,IPS CIUDAD BERNA I,KR 13 # 8 09 SUR,3007071812-3005024559-3007071763,dcmorales@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,IPS COMPLEJO AVENIDA 68,AK 68 13 71,3008960380-3005024559-3007071763,dcmorales@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,IPS BOSA,CL 65 SUR 78L 65,3008961411-3005024559,dcmorales@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,IPS VERAGUAS,KR 30 # 2 31,3008960529-3005024559- 3007071763,dcmorales@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,IPS CHICO NAVARRA,AK 45 100 90,3008960524-3005024559- 3007071763,dcmorales@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,IPS OLAYA,CL 27 SUR # 20 14,3008961353-3005024559-3007071763,dcmorales@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CUNDINAMARCA,CAJICÁ,COODONTOLOGOS IPS CAJICA,CALLE 3 No. 3-40,_,_,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,CENTRO MÉDICO FAMILIAR SANTA MARÍA DEL LAGO,KR 72 BIS # 73 - 96,3008961386-3005024559- 3007071763,dcmorales@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,CENTRO MEDICO FAMILIAR AV 1 DE MAYO,KR 24 B 20 89 SUR,3008961378-3005024559-3007071763,dcmorales@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,CENTRO MEDICO FAMILIAR AV 1 DE MAYO SEDE II,AC 22 SUR # 29 62,3008961422-3005024559- 3007071763,dcmorales@corporacion.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,CENTRO MEDICO FAMILIAR CALLE 80,AV CALLE 80 No.116 B 35,3008961380-3005024559-3007071763,dcmorales@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,CENTRO MÉDICO FAMILIAR LOS HÉROES,AK 20 No 82-49,3008961382-3005024559-3007071763,dcmorales@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,CENTRO MEDICO FAMILIAR VENECIA,DG 49 SUR # 53 59,3008961389-3005024559- 3007071763,dcmorales@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,CENTRO MÉDICO FAMILIAR PEPE SIERRA,AC 116 # 20 - 05,3008961384-3005024559- 3007071763,idcmorales@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,CENTRO MEDICO Y ODONTOLOGICO 20 DE JULIO,AC 20 SUR # 6 28,3008961377-3005024559-3007071763,dcmorales@corporacionips.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,MEDICINA LABORAL S.A.S,KR 7 BIS A No. 123-86,4929220,gerencia@medilaboral.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,MEDILABORAL IPS SANTA MARIA DEL LAGO,KR 72 BIS # 73 93,7032505 - 3155457685,gerencia@medilaboral.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,CARLOS ORLANDO DIAZ PUENTES,Carrera  13 A No. 93-24. CONSULTORIO 313,6107461- 3003487813,carlosdiaz_p@yahoo.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,COMPAÑIA LIDER EN SALUD OCUPACIONAL,Calle 99 No 49-15,7529061,gerenciageneral@liderso.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,OLGA LUCIA SANCHEZ DELGADILLO,KR 20 # 125 38 OF 212 ED AZAHARA,6120165,olgasanchez09@yahoo.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,ASMEDAN,AV 1 MAYO # 34- 41,3155997385,rp.valle@grupoasmedan.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,HOSPITAL MILITAR CENTRAL,TV 3 No49-00,3486868 Ext.3001-3002 3158653821,ayudantia@hospitalmilitar.gov.co - garantiadecalidadhmc@gmail.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,COLSANITAS CENTRO DE ATENCIÓN EXCLUSIVA,AK 45 NO. 108 A-50 PISO 3 EDIFICIO BOSCH,5895420,mburgos@colsanitas.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,"PREVENCIÓN, ATENCIÓN E INVESTIGACIÓN EN SALUD LTDA, PAIS",Carrera 16 N° 84A-09 CS 505,6217254,vacuanartePAIS@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,UAP LOS HEROES,CALLE 75 No.22-66,4873232-2482052,uapheroes@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,INMUNOSALUD,KR 15 # 51 14 CONSULTORIO 202,2119289,inmunosalud@outlook.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,INMUNOSALUD,KR 17 # 15 SUR 46 OF 305,3102371397,inmunosalud@outlook.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,R Y S VACUNACIONES SAS,CL 50 # 8 24 CS 204,3003072965 - 3015492322,rysvacunaciones@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,ANDAR CALLE 80,AC 80 N 69 K 27,6600800,andar_s.a@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,ANDAR KENEDY,KR 78 D # 40 25 SUR,2998653,andars.a@hotmaill.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,ANDAR BARRIOS UNIDOS,Carrera  30 NUMERO 63F-23,2225628,ca_andar@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,ANDAR ALQUERIA,AK 68 # 39-11 SUR,7110283,pilarsoa@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,ANDAR 20 DE JULIO,KR 7 # 26 04 SUR,2724473 - 2724486,ips20dejulio@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,ANDAR PRIMAVERA,AC 80 NO 89 A - 40 LC 301-1,3510070,pilarsoa@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,UNIDAD INTEGRAL DE ENDOCRINOLOGIA UNIENDO,Carrera.16 No 80-33,3143956599,administracion@investigacionuniendo.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,PROGRAMA MADRE CANGURO INTEGRAL,Carrera  7 No. 40-62 PISO 1,2874690,bacosta@programacanguro.org,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,PROGRAMA MADRE CANGURO INTEGRAL LTDA SAN JOSE,Carrera  52 No. 67A - 71 PISO 1 CS 2,3112965,bacosta@programacanguro.org,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,ASISTENCIA CIENTIFICA DE ALTA COMPLEJIDAD SAS,Calle 45 B No. 24 - 25,3384473,acacbogota@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,CENTRO DE ATENCIÓN E INVESTIGACIÓN MÉDICA S.A.S. - CAIMED S.A.S.,KR 42 A No. 17-50,(57-1) 2441444,gerencia@caimed.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,HOSPITAL UNIVERSITARIO MAYOR-MEDERI,CL 24 # 29 45,5600520,alejandra.calixto@mederi.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,IQ MEDICAL LTDA,CALLE 124 NO 53A-52,6051813,iqgerencia@iqmedical.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,HOSPITAL UNIVERSITARIO BARRIOS UNIDOS-MEDERI,CL 66 A # 52 25,5600520 Ext. 4140 - 6303068,alejandra.calixto@mederi.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,VIVA 1A IPS SUBA,CALLE 147 No. 101- 56 Local 256,6843508,lalvarez@viva1a.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,VIVA 1A IPS LAS AMERICAS,AVENIDA LAS AMERICAS No 61-43,3176590280,mcorrea@viva1a.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,VIVA 1A IPS CALLE 80,Calle 80 N° 80 A - 19,3173833965,lalvarez@viva1a.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,VIVA 1A IPS MARLY,calle 49 N° 13 -61,3173133965,lalvarez@viva1a.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,VIVA 1A IPS TOBERIN,AC 161 No.20-76,3173833965,lalvarez@viva1a.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,VIVA 1A IPS AVENIDA EL DORADO,AV Calle 26 No. 31 A - 35,3679600,mcorrea@viva1a.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,VIVA 1 A IPS CALLE 118,"Carrera  45 # 118- 59 PISOS 2,3,4,6",3168340519,mcorrea@viva1a.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,VIVA 1A IPS NORTE,Carrera  45 N° 103 - 75,3175741214,mgarcia@viva1a.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,CENTRO MEDICO INTEGRAL CHICO MEDPLUS MEDICINA PREPAGADA,KR 14 # 94 49,5924501,grupomedplus@medplus.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,INSTITUCION PRESTADORA DE SERVICIOS DE SALUD SAS SIGLA IPS SOA SAS,KR 46 # 91-35,4661810 - 3132867804,ipssoas@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,MEGA ASISTENCIA COMPAÑÍA DE ASISTENCIA SERVICIOS Y ASESORIA LIMITADA,AC 127 # 20 78 OF 628,2595500,rodrifermedic@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,MEDICAL PROTECTION LTDA SALUD OCUPACIONAL,KR 12 # 71 19,2179150-2485752,MEDICALPROTECTION@GMAIL.COM,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,MEDICAL PROTECTION LTDA SALUD OCUPACIONAL,CALLE 71 # 13-63,7953260- 7953269,medicalprotection@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,MEDICAL PROTECTION LTDA SALUD OCUPACIONAL,AVENIDA AMERICAS #62-23 PISO 2-3,7953260 Ext. 1001-02-03 1201,gerencia@medicalprotection.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,SUPLIMED HOSPITALARIO BOGOTA,KR 63 # 100 27,6139651,suplimedbogota@telmex.net.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,AVENIR CIA LTDA,Cl 50 Nº 8-24 CS 305,571-3498510,martaluz@avenirsalud.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,CENTRO DE ESPECIALISTAS MEDICOS AXA COLPATRIA,Calle 90 No. 16-43,2 133754,gabriel.sanabria@ui.colpatria.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,IPS CENTRO ESPECIALIZADO EN ENFERMEDADES PULMONARES S.A.S. SIGLA IPS CEEP S.A.S.,CL 134 # 7 83 CS 333,2743131,c.e.e.p@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,LIGA COLOMBIANA CONTRA EL CANCER,Carrera  12 A Nº 77 - 34,7441780 - 313954584,presidencia@ligacancercolombia.org,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,JAVIER FERNANDEZ CASAS,CR 20F 66-19 SUR,3134665061,fernandezjavier488@yahoo.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,BIENESTAR IPS S.A.S. CHAPINERO,Carrera  14 A No. 68 - 31,4873434- 3176415695,"directormedicobta@cecam-ips.com, codontologiaaliansabta@cecam-ips.com",Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,BIENESTAR IPS S.A.S. SEDE COLINAS,Carrera  59 A No. 136-95 Pisos 2 y 3,4873535,lbeltran@cecam-ips.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,BIENESTAR IPS SEDE FONTIBON,CALLE 25 G No 99 - 42,4873434-3176415695,directormedicobtasur@cecam-ips.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,BIENESTAR SEDE CENTENARIO,CALLE 26 SUR No 26C - 50,4873434-3176415695,directormedicobtasur@cecam-ips.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,BIENESTAR IPS SEDE CIUDAD BOLIVAR,Carrera 43B No 62 A SUR - 22,4873434-3176415695,directormedicobtasur@cecam-ips.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,BIENESTAR IPS SEDE BOSA,Carrera 77 No 65A - 35,4873434-3176415695,directormedicobtasur@cecam-ips.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,Claudia Maria Zoppi Gomez,Carrera  16 A # 82-46 consultorio 202-1 CUBICULO 3,6106265 - 2960324 - 3153567082,clzoppi@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,HECTOR FERNANDO MENDOZA GUAYARA,KR 16A No. 82 - 46 CS. 309,2960557,hector_fernandom@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,IPS VACUNAR COLOMBIA SAS,Carrera 18C No 26 A- 08 Sur,4082180,vacunarolaya@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,SIES SALUD PUENTE ARANDA,Carrera 50 No 5F - 19,7451416,garantia_delacalidad@sies.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,GERIZIM CENTRO MEDICO ESPECIALIZADO EN SALUD OCUPACIONAL EU,CALLE 40 no 19-14,3000174,alfnubia@yahoo.es,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,INTERVENIR SALUD IPS SAS,KR 49 # 95 - 34,2567574-2360408,"xsaavedra@intervenirsalud.com,usuarios@intervenirsalud.com,luisarmandoprieto@gmail.com",Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,HERSQ ASESORIAS Y CONSULTORIAS EMPRESARIALES S.A.S.,CR 50 NO 96 - 97,5332035,ddiaz@hersq.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,IPS VIDAMEDICAL BOGOTA LA CASTELLANA,Carrera  49 No 98A-17,3103006807,marcoantoniocardenasdiaz@yahoo.es,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,HOSPITAL CENTRAL POLICIA NACIONAL,Carrera. 59 No. 26 21 CAN,2202146-2202600,hocen.direc@policia.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,Establecimiento de Sanidad Policial de Mediana Complejidad ESPAM BG. Edgar Yesid Duarte Valero Torre B,Carrera  68B Bis No. 44 - 58 Torre B,2201312 - 3186007755,disan.sebog-jefat@policia.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,COLMEDICOS BOGOTA,KR 19 A # 76 34,7470280,michelle.raigoza@colmedicos.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,Colmedicos Bogota Teusaquillo,Calle 38 No.15-53,747 02 80 Ext. 105,santiago.mosquera@colmedicos.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,COLMEDICOS BOGOTA SEDE MONTEVIDEO,Carrera  66 No 12 - 91,7470280,calidadbogota@colmedicos.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,CENTRO MEDICO SANTA MONICA DE BOGOTA,Avenida Carrera  50 NO. 91-38/46,7424943,marthalc@clinicasantamonica.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,UNIDAD INTEGRAL EN SALUD BOGOTA,Calle 102 N° 14 A - 70 pisos 3 y 4 ED TORRE 102,3199585 Ext. 14110,cristina.velez@christus.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,UPREC UNIDAD DE PREVENCION CLINICA BOGOTA,AK 45 # 103 13 PI 2 al 6,3199555 Ext. 11503,liliana.martinez@christus.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,SINERGIA SALUD ATENCION BASICA LOURDES,AC 63 # 9 A - 45,3199555 Ext. 11144 - 11143,victoria.utrera@christus.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,SINERGIA SALUD ATENCION BASICA AV 68,Cl 17 No. 66 - 96 LC 1 - 2,3199555 Ext. 11193 - 11194,jose.lenis@christus.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,SINERGIA SALUD ATENCION BASICA CALLE 80,Cl. 80 N° 92-27,3199570 Ext. 11269 - 11270,nestor.riveros@christus.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,MG SALUD INTEGRAL OCUPACIONAL SAS,CR 112 A No 79-17 PISO 2 Y 3,4339314,mgsaludintegral.ocupacional@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,Bienestar y salud empresarial SAS,CALLE 60 No. 15 A -26,3043786317,m.venegas@byse.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,INFECTOLOGOS CLINICOS DE COLOMBIA SAS INFECTOCLINICOS,CALLE 42 NUMERO 13-28,_,_,_,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,SALUD OCUPACIONAL INTERNACIONAL S.A.S,AK 30 No 86 A 95 PISO 1,8857879,hernandez.mercedes@ur.edu.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,UNIDAD DE ATENCION PRIMARIA CALLE 80,CR 89 A NO. 79 51 P 4,5895477,mnempeque@colsanitas.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,UNIDAD DE ATENCION PRIMARIA TOBERIN,CR 21 NO. 166 34,5895469 Ext. 5718600 - 5718604,mnempeque@colsanitas.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,UNIDAD DE ATENCION PRIMARIA SUBA,AV SUBA CL 145 NO. 88 76,5895466,mnempeque@colsanitas.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,EPS SANITAS CENTRO MÉDICO KENNEDY,TRANSVERSAL 73 D NO. 39 A 62 SUR,5895478 Ext. 5718746,mnempeque@colsanitas.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,UNIDAD DE ATENCION PRIMARIA USAQUEN,CR 7 N 124 45,6466060,mnempeque@colsanitas.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,UNIDAD DE ATENCION PRIMARIA SANTA BARBARA,AK 45 NO. 123 14,6466060,mnempeque@colsanitas.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,EPS SANITAS CENTRO MEDICO TEUSAQUILLO,AVENIDA Carrera  14 N 42 66,6466060,mnempeque@colsanitas.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,EPS SANITAS CENTRO MEDICO CALLE 13,AC 13 NO. 65-21 LC 100 CC CENTENARIO ZONA INDUSTRIAL,6466060,mnempeque@colsanitas.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
BOGOTÁ D.C,BOGOTÁ,EPS SANITAS CENTRO MEDICO RESTREPO,CR 18 NO. 16 - 46 SUR,6466060 Ext. 5710082,mnempeque@colsanitas.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
